date,date_non_format,destination_liste,compagnie,statut,ville_depart,ville_arrivee,heure_depart_prevue,heure_depart_reelle,retard_depart_min,heure_arrivee_prevue,heure_arrivee_reelle,retard_arrivee_min,terminal_depart,terminal_arrivee
2025-04-23,23 Apr,Athènes,Transavia,Prévu,ORY • Paris,ATH • Athènes,19:30,--,,23:45,--,,3,M
2025-04-23,23 Apr,Athènes,Transavia,Parti 20:02,ORY • Paris,ATH • Athènes,19:30,20:02,32,23:45,23:50,5,3,E
2025-04-23,23 Apr,Brive-la-Gaillarde,Chalair  1,Parti 20:19,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,20:19,34,21:00,21:14,14,1,1
2025-04-23,23 Apr,Brive-la-Gaillarde,Air France,Parti 20:19,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,20:19,34,21:00,21:14,14,1,1
2025-04-23,23 Apr,Lisbonne,TAP Air Portugal  2,Parti 20:05,ORY • Paris,LIS • Lisbonne,19:45,20:05,20,21:20,21:15,-5,1,1
2025-04-23,23 Apr,Lisbonne,Azul,Parti 20:05,ORY • Paris,LIS • Lisbonne,19:45,20:06,21,21:20,21:15,-5,1,1
2025-04-23,23 Apr,Lisbonne,sata-internacional,Parti 20:05,ORY • Paris,LIS • Lisbonne,19:45,20:06,21,21:20,21:15,-5,1,1
2025-04-23,23 Apr,Prague,Transavia,Prévu,ORY • Paris,PRG • Prague,19:45,--,,21:25,--,,3,2
2025-04-23,23 Apr,Prague,Transavia,Parti 21:34,ORY • Paris,PRG • Prague,19:45,21:34,109,21:25,--,,3,2
2025-04-23,23 Apr,Pau,Amelia,Parti 20:00,ORY • Paris,PUF • Pau,19:50,20:00,10,21:20,21:04,-16,1,--
2025-04-23,23 Apr,Agadir,Transavia,Prévu,ORY • Paris,AGA • Agadir,19:50,--,,22:30,--,,3,--
2025-04-23,23 Apr,Agadir,Transavia,Parti 20:57,ORY • Paris,AGA • Agadir,19:50,20:57,67,22:30,--,,3,1
2025-04-23,23 Apr,Naples,easyJet UK,Parti 20:07,ORY • Paris,NAP • Naples,19:55,20:07,12,22:05,21:56,-9,1,1
2025-04-23,23 Apr,Saint Denis,French Bee  1,Parti 20:26,ORY • Paris,RUN • Saint Denis,19:55,20:26,31,09:00,09:03,3,4,1
2025-04-23,23 Apr,Saint Denis,Air Caraibes,Parti 20:26,ORY • Paris,RUN • Saint Denis,19:55,20:26,31,09:00,09:03,3,4,1
2025-04-23,23 Apr,Malaga,Transavia,Posé,ORY • Paris,AGP • Malaga,20:00,--,,22:30,22:25,-5,3,PAX
2025-04-23,23 Apr,Toulon/Hyeres,Transavia,Parti 20:15,ORY • Paris,TLN • Toulon/Hyeres,20:00,20:15,15,21:30,21:17,-13,3,3
2025-04-23,23 Apr,Malaga,Transavia,Parti 20:21,ORY • Paris,AGP • Malaga,20:00,20:21,21,22:30,22:20,-10,3,3
2025-04-24,24 Apr,Milan,easyJet,Parti 18:54,ORY • Paris,LIN • Milan,18:55,18:54,-1,20:20,20:19,-1,--,T0
2025-04-24,24 Apr,Milan,easyJet UK,Parti 19:18,ORY • Paris,LIN • Milan,18:55,19:18,23,20:20,20:20,0,1,1
2025-04-24,24 Apr,Madrid,Iberia Airlines  3,Parti 19:20,ORY • Paris,MAD • Madrid,19:00,19:20,20,21:05,20:49,-16,1,T4
2025-04-24,24 Apr,Madrid,LATAM Airlines,Parti 19:20,ORY • Paris,MAD • Madrid,19:00,19:20,20,21:05,20:49,-16,1,T4
2025-04-24,24 Apr,Madrid,Qatar Airways,Parti 19:20,ORY • Paris,MAD • Madrid,19:00,19:20,20,21:05,20:49,-16,1,T4
2025-04-24,24 Apr,Madrid,Vueling,Parti 19:20,ORY • Paris,MAD • Madrid,19:00,19:20,20,21:05,20:49,-16,1,T4
2025-04-24,24 Apr,Héraklion,Transavia,Parti 19:05,ORY • Paris,HER • Héraklion,19:00,19:05,5,23:30,23:10,-20,3,1
2025-04-24,24 Apr,Marrakech,Transavia,Parti 19:21,ORY • Paris,RAK • Marrakech,19:00,19:21,21,21:30,21:14,-16,3,1
2025-04-24,24 Apr,Nice,easyJet UK,Parti 19:30,ORY • Paris,NCE • Nice,19:05,19:30,25,20:30,20:35,5,1,2
2025-04-24,24 Apr,Amsterdam,Transavia,Parti 19:10,ORY • Paris,AMS • Amsterdam,19:10,19:10,0,20:40,20:09,-31,3,1
2025-04-24,24 Apr,Istanbul,Transavia,Parti 19:43,ORY • Paris,IST • Istanbul,19:15,19:43,28,00:05,23:40,1415,3,I
2025-04-24,24 Apr,Casablanca,Royal Air Maroc,Parti 20:30,ORY • Paris,CMN • Casablanca,19:15,20:30,75,21:20,--,,4,2
2025-04-24,24 Apr,Toulouse,easyJet UK,Parti 19:44,ORY • Paris,TLS • Toulouse,19:15,19:44,29,20:30,20:40,10,1,1
2025-04-24,24 Apr,Milan,ITA Airways,Parti 19:20,ORY • Paris,LIN • Milan,19:20,19:20,0,20:45,20:32,-13,2,T0
2025-04-24,24 Apr,Madrid,Air Europa  2,Parti 19:29,ORY • Paris,MAD • Madrid,19:25,19:29,4,21:25,20:57,-28,1,T2
2025-04-24,24 Apr,Madrid,Azul,Parti 19:29,ORY • Paris,MAD • Madrid,19:25,19:29,4,21:25,20:57,-28,1,T2
2025-04-24,24 Apr,Madrid,Aeromexico,Parti 19:29,ORY • Paris,MAD • Madrid,19:25,19:29,4,21:25,20:57,-28,1,T2
2025-04-24,24 Apr,Athènes,Transavia,Parti 19:56,ORY • Paris,ATH • Athènes,19:30,19:56,26,23:45,23:46,1,3,E
2025-04-24,24 Apr,Toulouse,Air France  1,Parti 19:32,ORY • Paris,TLS • Toulouse,19:30,19:32,2,20:55,20:28,-27,3,1
2025-04-24,24 Apr,Toulouse,Air Europa,Parti 19:32,ORY • Paris,TLS • Toulouse,19:30,19:32,2,20:55,20:28,-27,3,1
2025-04-24,24 Apr,Lisbonne,TAP Air Portugal  2,Parti 20:58,ORY • Paris,LIS • Lisbonne,19:45,20:58,73,21:20,22:00,40,1,1
2025-04-24,24 Apr,Lisbonne,Azul,Parti 20:58,ORY • Paris,LIS • Lisbonne,19:45,20:58,73,21:20,22:00,40,1,1
2025-04-24,24 Apr,Lisbonne,sata-internacional,Parti 20:58,ORY • Paris,LIS • Lisbonne,19:45,20:58,73,21:20,22:00,40,1,1
2025-04-24,24 Apr,Brive-la-Gaillarde,Chalair  1,Parti 19:59,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:59,14,21:00,20:56,-4,1,1
2025-04-24,24 Apr,Brive-la-Gaillarde,Air France,Parti 19:59,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:59,14,21:00,20:56,-4,1,1
2025-04-24,24 Apr,Djerba,Tunisair,Parti 19:49,ORY • Paris,DJE • Djerba,19:45,19:49,4,21:35,20:59,-36,4,M
2025-04-24,24 Apr,Agadir,Transavia,Parti 20:10,ORY • Paris,AGA • Agadir,19:50,20:10,20,22:30,--,,3,1
2025-04-24,24 Apr,Pau,Amelia,Parti 19:51,ORY • Paris,PUF • Pau,19:50,19:51,1,21:20,20:56,-24,1,2G
2025-04-24,24 Apr,Prague,Transavia,Parti 19:57,ORY • Paris,PRG • Prague,19:50,19:57,7,21:30,21:17,-13,3,2
2025-04-25,25 Apr,Olbia,Transavia,Parti 18:15,ORY • Paris,OLB • Olbia,18:00,18:15,15,19:55,19:42,-13,3,1
2025-04-25,25 Apr,Constantine,Air Algerie,Estimé 19:50,ORY • Paris,CZL • Constantine,18:00,--,,19:15,--,,4,--
2025-04-25,25 Apr,Minorque,Vueling  1,Parti 18:19,ORY • Paris,MAH • Minorque,18:05,18:19,14,20:00,19:45,-15,1,TER1
2025-04-25,25 Apr,Minorque,Iberia Airlines,Parti 18:19,ORY • Paris,MAH • Minorque,18:05,18:19,14,20:00,19:45,-15,1,TER1
2025-04-25,25 Apr,Toulouse,Air France  1,Parti 18:12,ORY • Paris,TLS • Toulouse,18:05,18:12,7,19:20,19:09,-11,3,1
2025-04-25,25 Apr,Toulouse,Air Europa,Parti 18:12,ORY • Paris,TLS • Toulouse,18:05,18:12,7,19:20,19:09,-11,3,1
2025-04-25,25 Apr,Dublin,Transavia,Parti 18:24,ORY • Paris,DUB • Dublin,18:15,18:24,9,19:15,18:48,-27,3,1
2025-04-25,25 Apr,Annaba,Air Algerie,Parti 18:17,ORY • Paris,AAE • Annaba,18:15,18:17,2,19:30,--,,4,1
2025-04-25,25 Apr,Berlin,Transavia,Parti 18:42,ORY • Paris,BER • Berlin,18:20,18:42,22,20:05,20:01,-4,3,2
2025-04-25,25 Apr,Barcelone,Vueling  2,Parti 18:22,ORY • Paris,BCN • Barcelone,18:20,18:22,2,20:05,19:39,-26,1,T1
2025-04-25,25 Apr,Barcelone,Iberia Airlines,Parti 18:22,ORY • Paris,BCN • Barcelone,18:20,18:22,2,20:05,19:39,-26,1,T1
2025-04-25,25 Apr,Barcelone,Qatar Airways,Parti 18:22,ORY • Paris,BCN • Barcelone,18:20,18:22,2,20:05,19:39,-26,1,T1
2025-04-25,25 Apr,Venise,easyJet UK,Parti 18:33,ORY • Paris,VCE • Venise,18:30,18:33,3,20:05,19:48,-17,1,2
2025-04-25,25 Apr,San Francisco,French Bee  1,Parti 18:43,ORY • Paris,SFO • San Francisco,18:30,18:43,13,20:50,20:08,-42,4,I
2025-04-25,25 Apr,San Francisco,Air Caraibes,Parti 18:43,ORY • Paris,SFO • San Francisco,18:30,18:43,13,20:50,20:08,-42,4,I
2025-04-25,25 Apr,Toulouse,Air France,Annulé,ORY • Paris,TLS • Toulouse,18:30,--,,19:45,--,,3,1
2025-04-25,25 Apr,Palma de Majorque,Vueling  1,Parti 18:29,ORY • Paris,PMI • Palma de Majorque,18:30,18:29,-1,20:20,19:56,-24,1,1
2025-04-25,25 Apr,Palma de Majorque,Iberia Airlines,Parti 18:29,ORY • Paris,PMI • Palma de Majorque,18:30,18:29,-1,20:20,19:56,-24,1,1
2025-04-25,25 Apr,Nice,Air France,Parti 18:50,ORY • Paris,NCE • Nice,18:35,18:50,15,20:00,19:53,-7,3,2
2025-04-25,25 Apr,Londres,Vueling  2,Parti 18:40,ORY • Paris,LGW • Londres,18:40,18:40,0,18:55,18:24,-31,1,S
2025-04-25,25 Apr,Londres,British Airways,Parti 18:40,ORY • Paris,LGW • Londres,18:40,18:40,0,18:55,18:24,-31,1,S
2025-04-25,25 Apr,Londres,Iberia Airlines,Parti 18:40,ORY • Paris,LGW • Londres,18:40,18:40,0,18:55,18:24,-31,1,S
2025-04-25,25 Apr,Milan,easyJet UK,Parti 18:59,ORY • Paris,MXP • Milan,18:50,18:59,9,20:15,20:00,-15,1,2
2025-04-25,25 Apr,Le Puy,Twin Jet,Parti 18:55,ORY • Paris,LPY • Le Puy,18:50,18:55,5,19:55,19:51,-4,1,1
2025-04-25,25 Apr,Milan,easyJet,Parti 18:34,ORY • Paris,MXP • Milan,18:50,18:34,-16,20:15,19:59,-16,--,T2
2025-04-25,25 Apr,Southampton,easyJet UK,Parti 18:51,ORY • Paris,SOU • Southampton,18:50,18:51,1,18:55,18:42,-13,ORY3,1
2025-04-25,25 Apr,New York,French Bee  1,Parti 19:20,ORY • Paris,EWR • New York,18:50,19:20,30,21:00,--,,4,B
2025-04-25,25 Apr,New York,Air Caraibes,Parti 19:20,ORY • Paris,EWR • New York,18:50,19:20,30,21:00,--,,4,B
2025-04-25,25 Apr,Milan,easyJet,Parti 18:40,ORY • Paris,LIN • Milan,18:55,18:40,-15,20:20,20:05,-15,--,T0
2025-04-26,26 Apr,Bejaia,Transavia,Parti 17:08,ORY • Paris,BJA • Bejaia,16:55,17:08,13,18:15,--,,3,1
2025-04-26,26 Apr,Bejaia,Transavia,Prévu,ORY • Paris,BJA • Bejaia,16:55,--,,18:15,--,,3,3
2025-04-26,26 Apr,Podgorica,Transavia,Prévu,ORY • Paris,TGD • Podgorica,17:00,--,,19:25,--,,3,--
2025-04-26,26 Apr,Podgorica,Transavia,Parti 17:11,ORY • Paris,TGD • Podgorica,17:00,17:11,11,19:25,19:15,-10,3,2
2025-04-26,26 Apr,Budapest,Wizz Air,Parti 17:13,ORY • Paris,BUD • Budapest,17:00,17:13,13,19:10,19:03,-7,2,2B
2025-04-26,26 Apr,Barcelone,Vueling  2,Parti 16:58,ORY • Paris,BCN • Barcelone,17:00,16:58,-2,18:40,18:16,-24,1,T1
2025-04-26,26 Apr,Barcelone,Iberia Airlines,Parti 16:58,ORY • Paris,BCN • Barcelone,17:00,16:58,-2,18:40,18:16,-24,1,T1
2025-04-26,26 Apr,Barcelone,Qatar Airways,Parti 16:58,ORY • Paris,BCN • Barcelone,17:00,16:58,-2,18:40,18:16,-24,1,T1
2025-04-26,26 Apr,Abidjan,Corsair,Parti 17:47,ORY • Paris,ABJ • Abidjan,17:05,17:47,42,21:30,22:08,38,4,2
2025-04-26,26 Apr,Bastia,Air France  1,Parti 17:18,ORY • Paris,BIA • Bastia,17:10,17:18,8,18:50,18:39,-11,3,1
2025-04-26,26 Apr,Bastia,Air Corsica,Parti 17:18,ORY • Paris,BIA • Bastia,17:10,17:18,8,18:50,18:39,-11,3,1
2025-04-26,26 Apr,Bari,Transavia,Estimé,ORY • Paris,BRI • Bari,17:10,--,,19:30,--,,3,1
2025-04-26,26 Apr,Bari,Transavia,Parti 17:34,ORY • Paris,BRI • Bari,17:10,17:34,24,19:30,19:31,1,3,3
2025-04-26,26 Apr,Alicante,Transavia,Parti 17:31,ORY • Paris,ALC • Alicante,17:15,17:31,16,19:25,19:20,-5,3,N
2025-04-26,26 Apr,Madrid,Iberia Airlines  3,Parti 17:33,ORY • Paris,MAD • Madrid,17:20,17:33,13,19:25,19:11,-14,1,T4
2025-04-26,26 Apr,Madrid,LATAM Airlines,Parti 17:33,ORY • Paris,MAD • Madrid,17:20,17:33,13,19:25,19:11,-14,1,T4
2025-04-26,26 Apr,Madrid,Qatar Airways,Parti 17:33,ORY • Paris,MAD • Madrid,17:20,17:33,13,19:25,19:11,-14,1,T4
2025-04-26,26 Apr,Madrid,Vueling,Parti 17:33,ORY • Paris,MAD • Madrid,17:20,17:33,13,19:25,19:11,-14,1,T4
2025-04-26,26 Apr,Istanbul,Pegasus Airlines  1,Parti 17:59,ORY • Paris,SAW • Istanbul,17:25,17:59,34,21:50,22:03,13,4,1
2025-04-26,26 Apr,Istanbul,flynas,Parti 17:59,ORY • Paris,SAW • Istanbul,17:25,17:59,34,21:50,22:03,13,4,1
2025-04-26,26 Apr,Ljubljana,Transavia,Parti 17:30,ORY • Paris,LJU • Ljubljana,17:25,17:30,5,19:10,18:58,-12,3,1
2025-04-26,26 Apr,Split,Transavia,Parti 17:24,ORY • Paris,SPU • Split,17:25,17:24,-1,19:35,19:06,-29,3,2
2025-04-26,26 Apr,Malte,KM Malta Airlines  1,Parti 17:37,ORY • Paris,MLA • Malte,17:30,17:37,7,20:10,19:54,-16,2,MAIN
2025-04-26,26 Apr,Malte,Air France,Parti 17:37,ORY • Paris,MLA • Malte,17:30,17:37,7,20:10,19:54,-16,2,MAIN
2025-04-26,26 Apr,Porto,Transavia,Parti 17:45,ORY • Paris,OPO • Porto,17:30,17:45,15,18:50,18:33,-17,3,1
2025-04-26,26 Apr,Casablanca,Royal Air Maroc,Parti 17:52,ORY • Paris,CMN • Casablanca,17:35,17:52,17,19:35,19:18,-17,4,2
2025-04-26,26 Apr,Dublin,Vueling  1,Parti 18:01,ORY • Paris,DUB • Dublin,17:35,18:01,26,18:25,18:40,15,1,2
2025-04-26,26 Apr,Dublin,Iberia Airlines,Parti 18:01,ORY • Paris,DUB • Dublin,17:35,18:01,26,18:25,18:40,15,1,2
2025-04-26,26 Apr,Berlin,Transavia,Parti 17:44,ORY • Paris,BER • Berlin,17:35,17:44,9,19:20,19:05,-15,3,2
2025-04-27,27 Apr,Athènes,Transavia,Parti 19:54,ORY • Paris,ATH • Athènes,19:30,19:54,24,23:45,23:49,4,3,E
2025-04-27,27 Apr,Barcelone,Vueling  2,Parti 19:48,ORY • Paris,BCN • Barcelone,19:30,19:48,18,21:15,21:03,-12,1,T1
2025-04-27,27 Apr,Barcelone,Iberia Airlines,Parti 19:48,ORY • Paris,BCN • Barcelone,19:30,19:48,18,21:15,21:03,-12,1,T1
2025-04-27,27 Apr,Barcelone,Qatar Airways,Parti 19:48,ORY • Paris,BCN • Barcelone,19:30,19:48,18,21:15,21:03,-12,1,T1
2025-04-27,27 Apr,Milan,easyJet UK,Parti 19:43,ORY • Paris,MXP • Milan,19:30,19:43,13,20:55,--,,1,2
2025-04-27,27 Apr,Athènes,Transavia,Prévu,ORY • Paris,ATH • Athènes,19:30,--,,23:45,--,,3,M
2025-04-27,27 Apr,Casablanca,Tui Fly,Parti 19:58,ORY • Paris,CMN • Casablanca,19:40,19:58,18,22:10,21:32,-38,2,1
2025-04-27,27 Apr,Palma de Majorque,Air Europa  1,Parti 20:19,ORY • Paris,PMI • Palma de Majorque,19:40,20:19,39,21:25,21:45,20,1,TER1
2025-04-27,27 Apr,Palma de Majorque,Azul,Parti 20:19,ORY • Paris,PMI • Palma de Majorque,19:40,20:19,39,21:25,21:45,20,1,TER1
2025-04-27,27 Apr,Casablanca,TUI FLY BELGIUM,Prévu,ORY • Paris,CMN • Casablanca,19:40,--,,22:10,--,,2,1
2025-04-27,27 Apr,Brive-la-Gaillarde,Chalair  1,Parti 20:08,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,20:08,23,21:00,21:05,5,1,1
2025-04-27,27 Apr,Brive-la-Gaillarde,Air France,Parti 20:08,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,20:08,23,21:00,21:05,5,1,1
2025-04-27,27 Apr,Djerba,Tunisair,Parti 20:13,ORY • Paris,DJE • Djerba,19:45,20:13,28,21:35,21:32,-3,4,M
2025-04-27,27 Apr,Lisbonne,TAP Air Portugal  2,Parti 20:30,ORY • Paris,LIS • Lisbonne,19:45,20:30,45,21:20,21:47,27,1,1
2025-04-27,27 Apr,Lisbonne,Azul,Parti 20:30,ORY • Paris,LIS • Lisbonne,19:45,20:30,45,21:20,21:47,27,1,1
2025-04-27,27 Apr,Lisbonne,sata-internacional,Parti 20:30,ORY • Paris,LIS • Lisbonne,19:45,20:30,45,21:20,21:47,27,1,1
2025-04-27,27 Apr,Pau,Amelia,Pas d’info,ORY • Paris,PUF • Pau,19:50,--,,21:20,--,,1,2G
2025-04-27,27 Apr,Naples,easyJet UK,Parti 20:07,ORY • Paris,NAP • Naples,19:55,20:07,12,22:05,21:59,-6,1,2
2025-04-27,27 Apr,Agadir,Transavia,Prévu,ORY • Paris,AGA • Agadir,19:55,--,,22:35,--,,3,--
2025-04-27,27 Apr,Agadir,Transavia,Parti 20:11,ORY • Paris,AGA • Agadir,19:55,20:11,16,22:35,22:20,-15,3,1
2025-04-27,27 Apr,Saint Denis,French Bee  1,Parti 20:02,ORY • Paris,RUN • Saint Denis,19:55,20:02,7,09:00,08:21,-39,4,1
2025-04-27,27 Apr,Saint Denis,Air Caraibes,Parti 20:02,ORY • Paris,RUN • Saint Denis,19:55,20:02,7,09:00,08:21,-39,4,1
2025-04-27,27 Apr,Toulon/Hyeres,Transavia,Prévu,ORY • Paris,TLN • Toulon/Hyeres,20:00,--,,21:30,--,,3,--
2025-04-27,27 Apr,Toulon/Hyeres,Transavia,Parti 20:20,ORY • Paris,TLN • Toulon/Hyeres,20:00,20:20,20,21:30,21:24,-6,3,--
2025-04-27,27 Apr,Toulouse,Air France,Parti 20:53,ORY • Paris,TLS • Toulouse,20:00,20:53,53,21:15,21:43,28,3,1
2025-04-27,27 Apr,Aurillac,Chalair,Parti 20:15,ORY • Paris,AUR • Aurillac,20:05,20:15,10,21:10,--,,--,OR1
2025-04-27,27 Apr,Aurillac,Chalair  1,Estimé 20:15,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-04-27,27 Apr,Aurillac,Air France,Estimé 20:15,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-04-28,28 Apr,Milan,easyJet UK,Parti 19:27,ORY • Paris,LIN • Milan,18:55,19:27,32,20:20,20:34,14,1,A
2025-04-28,28 Apr,Milan,easyJet,Parti 19:08,ORY • Paris,LIN • Milan,18:55,19:08,13,20:20,20:33,13,--,T0
2025-04-28,28 Apr,Marrakech,Transavia,Parti 19:43,ORY • Paris,RAK • Marrakech,19:00,19:43,43,21:30,21:37,7,3,1
2025-04-28,28 Apr,Madrid,Iberia Airlines  3,Annulé,ORY • Paris,MAD • Madrid,19:00,--,,21:05,--,,1,4
2025-04-28,28 Apr,Madrid,LATAM Airlines,Annulé,ORY • Paris,MAD • Madrid,19:00,--,,21:05,--,,1,4
2025-04-28,28 Apr,Madrid,Qatar Airways,Annulé,ORY • Paris,MAD • Madrid,19:00,--,,21:05,--,,1,4
2025-04-28,28 Apr,Madrid,Vueling,Annulé,ORY • Paris,MAD • Madrid,19:00,--,,21:05,--,,1,4
2025-04-28,28 Apr,Amsterdam,Transavia,Prévu,ORY • Paris,AMS • Amsterdam,19:10,--,,20:40,--,,3,--
2025-04-28,28 Apr,Amsterdam,Transavia,Parti 19:18,ORY • Paris,AMS • Amsterdam,19:10,19:18,8,20:40,20:07,-33,3,1
2025-04-28,28 Apr,Istanbul,Transavia,Prévu,ORY • Paris,IST • Istanbul,19:15,--,,00:05,--,,3,I
2025-04-28,28 Apr,Istanbul,Transavia,Parti 20:18,ORY • Paris,IST • Istanbul,19:15,20:18,63,00:05,00:19,14,3,I
2025-04-28,28 Apr,Casablanca,Royal Air Maroc,Parti 20:59,ORY • Paris,CMN • Casablanca,19:15,20:59,104,21:20,--,,4,2
2025-04-28,28 Apr,Milan,ITA Airways,Parti 19:43,ORY • Paris,LIN • Milan,19:20,19:43,23,20:45,20:49,4,2,T0
2025-04-28,28 Apr,Toulouse,easyJet UK,Parti 19:41,ORY • Paris,TLS • Toulouse,19:20,19:41,21,20:35,20:36,1,1,1
2025-04-28,28 Apr,Madrid,Air Europa  2,Parti 20:08,ORY • Paris,MAD • Madrid,19:25,20:08,43,21:25,21:36,11,1,T2
2025-04-28,28 Apr,Madrid,Azul,Parti 20:08,ORY • Paris,MAD • Madrid,19:25,20:08,43,21:25,21:36,11,1,T2
2025-04-28,28 Apr,Madrid,Aeromexico,Parti 20:08,ORY • Paris,MAD • Madrid,19:25,20:08,43,21:25,21:36,11,1,T2
2025-04-28,28 Apr,Toulouse,Air France  1,Parti 19:52,ORY • Paris,TLS • Toulouse,19:30,19:52,22,20:55,20:48,-7,3,1
2025-04-28,28 Apr,Toulouse,Air Europa,Parti 19:52,ORY • Paris,TLS • Toulouse,19:30,19:52,22,20:55,20:48,-7,3,1
2025-04-28,28 Apr,Athènes,Transavia,Prévu,ORY • Paris,ATH • Athènes,19:30,--,,23:45,--,,3,M
2025-04-28,28 Apr,Athènes,Transavia,Parti 20:30,ORY • Paris,ATH • Athènes,19:30,20:30,60,23:45,00:19,34,3,E
2025-04-28,28 Apr,Lisbonne,TAP Air Portugal  2,Annulé,ORY • Paris,LIS • Lisbonne,19:45,--,,21:20,--,,1,1
2025-04-28,28 Apr,Lisbonne,Azul,Annulé,ORY • Paris,LIS • Lisbonne,19:45,--,,21:20,--,,1,1
2025-04-28,28 Apr,Lisbonne,sata-internacional,Annulé,ORY • Paris,LIS • Lisbonne,19:45,--,,21:20,--,,1,1
2025-04-28,28 Apr,Brive-la-Gaillarde,Chalair  1,Parti 19:46,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:46,1,21:00,20:50,-10,1,1
2025-04-28,28 Apr,Brive-la-Gaillarde,Air France,Parti 19:46,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:46,1,21:00,20:50,-10,1,1
2025-04-28,28 Apr,Agadir,Transavia,Annulé,ORY • Paris,AGA • Agadir,19:50,--,,22:30,--,,3,1
2025-04-28,28 Apr,Agadir,Transavia,Estimé 20:20,ORY • Paris,AGA • Agadir,19:50,--,,22:30,--,,3,1
2025-04-28,28 Apr,Pau,Amelia,Parti 20:03,ORY • Paris,PUF • Pau,19:50,20:03,13,21:20,21:10,-10,1,2G
2025-04-29,29 Apr,Ajaccio,Air Corsica  1,Parti 18:04,ORY • Paris,AJA • Ajaccio,17:50,18:04,14,19:25,--,,3,1
2025-04-29,29 Apr,Ajaccio,Air France,Parti 18:04,ORY • Paris,AJA • Ajaccio,17:50,18:04,14,19:25,--,,3,1
2025-04-29,29 Apr,Toulouse,easyJet UK,Parti 18:32,ORY • Paris,TLS • Toulouse,18:05,18:32,27,19:20,19:29,9,1,1
2025-04-29,29 Apr,Toulouse,Air France  1,Parti 18:24,ORY • Paris,TLS • Toulouse,18:05,18:24,19,19:20,19:16,-4,3,1
2025-04-29,29 Apr,Toulouse,Air Europa,Parti 18:24,ORY • Paris,TLS • Toulouse,18:05,18:24,19,19:20,19:16,-4,3,1
2025-04-29,29 Apr,Tlemcen,Air Algerie,Parti 19:43,ORY • Paris,TLM • Tlemcen,18:15,19:43,88,19:35,--,,4,1
2025-04-29,29 Apr,Venise,easyJet UK,Parti 18:50,ORY • Paris,VCE • Venise,18:15,18:50,35,19:50,20:13,23,1,1
2025-04-29,29 Apr,Ljubljana,Transavia,Parti 19:05,ORY • Paris,LJU • Ljubljana,18:15,19:05,50,20:00,--,,3,T1
2025-04-29,29 Apr,Berlin,Transavia,Parti 19:50,ORY • Paris,BER • Berlin,18:20,19:50,90,20:05,--,,3,2
2025-04-29,29 Apr,Barcelone,Vueling  2,Parti 18:21,ORY • Paris,BCN • Barcelone,18:20,18:21,1,20:05,19:38,-27,1,T1
2025-04-29,29 Apr,Barcelone,Iberia Airlines,Parti 18:21,ORY • Paris,BCN • Barcelone,18:20,18:21,1,20:05,19:38,-27,1,T1
2025-04-29,29 Apr,Barcelone,Qatar Airways,Parti 18:21,ORY • Paris,BCN • Barcelone,18:20,18:21,1,20:05,19:38,-27,1,T1
2025-04-29,29 Apr,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,18:20,--,,20:00,19:52,-8,3,T2
2025-04-29,29 Apr,Barcelone,Transavia,Parti 18:26,ORY • Paris,BCN • Barcelone,18:20,18:26,6,20:00,19:48,-12,3,2
2025-04-29,29 Apr,Toulouse,Air France,Parti 18:39,ORY • Paris,TLS • Toulouse,18:30,18:39,9,19:45,19:35,-10,3,1
2025-04-29,29 Apr,Palma de Majorque,Vueling  1,Parti 19:32,ORY • Paris,PMI • Palma de Majorque,18:30,19:32,62,20:20,20:58,38,1,TER1
2025-04-29,29 Apr,Palma de Majorque,Iberia Airlines,Parti 19:32,ORY • Paris,PMI • Palma de Majorque,18:30,19:32,62,20:20,20:58,38,1,TER1
2025-04-29,29 Apr,Nice,Air France,Parti 18:59,ORY • Paris,NCE • Nice,18:35,18:59,24,20:00,20:05,5,3,2
2025-04-29,29 Apr,New York,French Bee  1,Parti 19:00,ORY • Paris,EWR • New York,18:50,19:00,10,21:00,20:29,-31,4,B
2025-04-29,29 Apr,New York,Air Caraibes,Parti 19:00,ORY • Paris,EWR • New York,18:50,19:00,10,21:00,20:29,-31,4,B
2025-04-29,29 Apr,Le Puy,Twin Jet,Parti 18:55,ORY • Paris,LPY • Le Puy,18:50,18:55,5,19:55,19:55,0,1,1
2025-04-29,29 Apr,Milan,easyJet UK,Parti 19:49,ORY • Paris,LIN • Milan,18:55,19:49,54,20:20,20:59,39,1,A
2025-04-29,29 Apr,Milan,easyJet,Parti 19:32,ORY • Paris,LIN • Milan,18:55,19:32,37,20:20,20:57,37,--,T0
2025-04-29,29 Apr,Madrid,Alba Star  2,Estimé 19:12,ORY • Paris,MAD • Madrid,18:55,--,,21:25,--,,--,T2
